"STATISTIC","Statistic Label","C03514V04244","Electoral Division","TLIST(A1)","Year","UNIT","VALUE"
"IIA10","Median earned income per person working","23116","116 Tullamain, South Tipperary","2016","2016","Euro","34118"
"IIA10","Median earned income per person working","23117","117 Ardfinnan, South Tipperary","2016","2016","Euro","29523"
"IIA10","Median earned income per person working","23118","118 Ballybacon, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23119","119 Ballyporeen, South Tipperary","2016","2016","Euro","19671"
"IIA10","Median earned income per person working","23120","120 Burncourt, South Tipperary","2016","2016","Euro","31853"
"IIA10","Median earned income per person working","23121","121 Caher, South Tipperary","2016","2016","Euro","23277"
"IIA10","Median earned income per person working","23122","122 Clogheen, South Tipperary","2016","2016","Euro","17893"
"IIA10","Median earned income per person working","23123","123 Coolagarranroe, South Tipperary","2016","2016","Euro","19756"
"IIA10","Median earned income per person working","23124","124 Derrygrath, South Tipperary","2016","2016","Euro","36005"
"IIA10","Median earned income per person working","23125","125 Kilcommon, South Tipperary","2016","2016","Euro","24687"
"IIA10","Median earned income per person working","23126","126 Kilcoran, South Tipperary","2016","2016","Euro","22590"
"IIA10","Median earned income per person working","23127","127 Mortlestown, South Tipperary","2016","2016","Euro","33048"
"IIA10","Median earned income per person working","23128","128 Newcastle, South Tipperary","2016","2016","Euro","15787"
"IIA10","Median earned income per person working","23129","129 Tubbrid, South Tipperary","2016","2016","Euro","33733"
"IIA10","Median earned income per person working","23130","130 Tullaghmelan, South Tipperary","2016","2016","Euro","29809"
"IIA10","Median earned income per person working","23131","131 Tullaghorton, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23132","132 Ballyclerahan, South Tipperary","2016","2016","Euro","30028"
"IIA10","Median earned income per person working","23133","133 Clonmel Rural (Part Urban), South Tipperary","2016","2016","Euro","38964"
"IIA10","Median earned income per person working","23134","134 Inishlounaght (Part Urban), South Tipperary","2016","2016","Euro","19549"
"IIA10","Median earned income per person working","23135","135 Kilcash, South Tipperary","2016","2016","Euro","20841"
"IIA10","Median earned income per person working","23137136","999 Kilsheelan / Killaloan","2016","2016","Euro","28958"
"IIA10","Median earned income per person working","23138","138 Kiltinan, South Tipperary","2016","2016","Euro","27804"
"IIA10","Median earned income per person working","23139","139 Lisronagh, South Tipperary","2016","2016","Euro","27293"
"IIA10","Median earned income per person working","23140","140 Anner, South Tipperary","2016","2016","Euro","24126"
"IIA10","Median earned income per person working","23141","141 Ballingarry, South Tipperary","2016","2016","Euro","28661"
"IIA10","Median earned income per person working","23142","142 Ballyphilip, South Tipperary","2016","2016","Euro","28266"
"IIA10","Median earned income per person working","23143","143 Buolick, South Tipperary","2016","2016","Euro","30160"
"IIA10","Median earned income per person working","23144","144 Crohane, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23145","145 Farranrory, South Tipperary","2016","2016","Euro","12934"
"IIA10","Median earned income per person working","23146","146 Fennor, South Tipperary","2016","2016","Euro","30753"
"IIA10","Median earned income per person working","23147","147 Kilcooly, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23148","148 Kilvemnon, South Tipperary","2016","2016","Euro","28195"
"IIA10","Median earned income per person working","23149","149 Modeshil, South Tipperary","2016","2016","Euro","26389"
"IIA10","Median earned income per person working","23150","150 Mullinahone, South Tipperary","2016","2016","Euro","23635"
"IIA10","Median earned income per person working","23151","151 New Birmingham, South Tipperary","2016","2016","Euro","14300"
"IIA10","Median earned income per person working","23152","152 Poyntstown, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23153","153 Ballycarron, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23154","154 Ballygriffin, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23155","155 Ballykisteen, South Tipperary","2016","2016","Euro","38299"
"IIA10","Median earned income per person working","23156","156 Bansha, South Tipperary","2016","2016","Euro","26630"
"IIA10","Median earned income per person working","23157","157 Bruis, South Tipperary","2016","2016","Euro","25765"
"IIA10","Median earned income per person working","23158","158 Cappagh, South Tipperary","2016","2016","Euro","22628"
"IIA10","Median earned income per person working","23159","159 Clonbeg, South Tipperary","2016","2016","Euro","17451"
"IIA10","Median earned income per person working","23160","160 Cullen, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23161","161 Curraheen, South Tipperary","2016","2016","Euro","21746"
"IIA10","Median earned income per person working","23162","162 Donohill, South Tipperary","2016","2016","Euro","16412"
"IIA10","Median earned income per person working","23163","163 Drumwood, South Tipperary","2016","2016","Euro","39722"
"IIA10","Median earned income per person working","23164","164 Emly, South Tipperary","2016","2016","Euro","27509"
"IIA10","Median earned income per person working","23165","165 Glengar, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23166","166 Golden, South Tipperary","2016","2016","Euro","21824"
"IIA10","Median earned income per person working","23167","167 Kilfeakle, South Tipperary","2016","2016","Euro","22129"
"IIA10","Median earned income per person working","23168","168 Killadriffe, South Tipperary","2016","2016","Euro","25722"
"IIA10","Median earned income per person working","23169","169 Kilmucklin, South Tipperary","2016","2016","Euro","32048"
"IIA10","Median earned income per person working","23170","170 Lattin, South Tipperary","2016","2016","Euro","24982"
"IIA10","Median earned income per person working","23171","171 Rathlynin, South Tipperary","2016","2016","Euro","26930"
"IIA10","Median earned income per person working","23172","172 Rodus, South Tipperary","2016","2016","Euro",""
"IIA10","Median earned income per person working","23173","173 Shronell, South Tipperary","2016","2016","Euro","20126"
"IIA10","Median earned income per person working","23174","174 Solloghodbeg, South Tipperary","2016","2016","Euro","36913"
"IIA10","Median earned income per person working","23175","175 Templeneiry, South Tipperary","2016","2016","Euro","29428"
"IIA10","Median earned income per person working","23176","176 Thomastown, South Tipperary","2016","2016","Euro","23840"
"IIA10","Median earned income per person working","23177","177 Tipperary Rural, South Tipperary","2016","2016","Euro","19351"
"IIA10","Median earned income per person working","24001","001 Ballybeg North, Waterford City","2016","2016","Euro","25945"
"IIA10","Median earned income per person working","24002006","999 Ballybeg South / Ballynaneashagh","2016","2016","Euro","35091"
"IIA10","Median earned income per person working","24003","003 Ballybricken West, Waterford City","2016","2016","Euro","20308"
"IIA10","Median earned income per person working","24004","004 Ballymaclode, Waterford City","2016","2016","Euro","18509"
"IIA10","Median earned income per person working","24005","005 Ballynakill, Waterford City","2016","2016","Euro","40982"
"IIA10","Median earned income per person working","24007","007 Ballytruckle, Waterford City","2016","2016","Euro","29683"
"IIA10","Median earned income per person working","24008","008 Bilberry, Waterford City","2016","2016","Euro","43129"
"IIA10","Median earned income per person working","24009","009 Centre A, Waterford City","2016","2016","Euro","23433"
"IIA10","Median earned income per person working","24010","010 Centre B, Waterford City","2016","2016","Euro","16927"
"IIA10","Median earned income per person working","24011","011 Cleaboy, Waterford City","2016","2016","Euro","26259"
"IIA10","Median earned income per person working","24012","012 Custom House A, Waterford City","2016","2016","Euro","27083"
"IIA10","Median earned income per person working","24013","013 Custom House B, Waterford City","2016","2016","Euro","23416"
"IIA10","Median earned income per person working","24014","014 Farranshoneen, Waterford City","2016","2016","Euro","22029"
"IIA10","Median earned income per person working","24015","015 Ferrybank, Waterford City","2016","2016","Euro","33528"
"IIA10","Median earned income per person working","24016","016 Gracedieu, Waterford City","2016","2016","Euro","45573"
"IIA10","Median earned income per person working","24017","017 Grange North, Waterford City","2016","2016","Euro","34927"
"IIA10","Median earned income per person working","24018","018 Grange South, Waterford City","2016","2016","Euro","27042"
"IIA10","Median earned income per person working","24019","019 Grange Upper, Waterford City","2016","2016","Euro","20444"
"IIA10","Median earned income per person working","24020","020 Kilbarry, Waterford City","2016","2016","Euro","22839"
"IIA10","Median earned income per person working","24021","021 Kingsmeadow, Waterford City","2016","2016","Euro","27798"
"IIA10","Median earned income per person working","24022","022 Larchville, Waterford City","2016","2016","Euro","42150"
"IIA10","Median earned income per person working","24023","023 Lisduggan, Waterford City","2016","2016","Euro","29493"
"IIA10","Median earned income per person working","24024","024 Military Road, Waterford City","2016","2016","Euro","34516"
"IIA10","Median earned income per person working","24025","025 Morrisson's Avenue East, Waterford City","2016","2016","Euro","11853"
"IIA10","Median earned income per person working","24026","026 Morrisson's Avenue West, Waterford City","2016","2016","Euro","23397"
"IIA10","Median earned income per person working","24027","027 Morrisson's Road, Waterford City","2016","2016","Euro","22170"
